corridaId;data;local;sentido;extensao;pilotoId;nome;posicao;tempoTotal;numeroVoltas;melhorVolta;polePosition;pontos;presente
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;28;Renato Tavares;;;;;False;0;False
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;29;Douglas Brito;1;19:55.343;23;00:50.185;False;25;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;30;Wesley Dias;15;20:09.541;23;00:50.434;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;1;João Silva;18;23:10.656;30;00:44.478;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;2;Pedro Santos;14;23:13.223;30;00:45.084;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;3;Lucas Oliveira;6;23:04.623;30;00:45.199;False;10;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;4;Mateus Souza;19;23:14.060;30;00:44.720;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;5;Gabriel Pereira;13;23:05.804;30;00:45.056;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;6;Rafael Costa;3;23:01.421;30;00:44.384;False;17;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;7;Thiago Almeida;;;;;False;0;False
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;8;Bruno Nascimento;5;22:57.840;30;00:44.721;False;12;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;9;Felipe Carvalho;;;;;False;0;False
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;10;André Araújo;21;23:12.722;30;00:44.916;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;11;Ricardo Ribeiro;10;23:13.034;30;00:45.310;False;3;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;12;Marcelo Ferreira;9;23:04.893;30;00:44.503;False;4;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;13;Diego Rodrigues;;;;;False;0;False
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;14;Leonardo Gomes;;;;;False;0;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;15;Caio Martins;17;23:19.680;30;00:45.675;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;16;Vinícius Barbosa;12;23:13.117;30;00:45.129;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;17;Henrique Rocha;22;23:20.092;30;00:45.058;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;18;Gustavo Moraes;2;23:00.718;30;00:44.045;True;20;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;19;Eduardo Pinto;23;23:21.960;30;00:45.704;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;20;Nicolas Cardoso;20;23:23.990;30;00:45.285;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;21;Daniel Lima;;;;;False;0;False
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;22;Fernando Fernandes;7;23:07.583;30;00:44.432;False;8;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;23;Rodrigo Mendes;4;22:57.092;30;00:44.236;False;14;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;24;Paulo Campos;25;23:18.842;30;00:44.565;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;25;Alexandre Correia;11;23:02.385;30;00:44.254;False;2;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;26;Sérgio Machado;8;23:08.339;30;00:45.138;False;6;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;27;Márcio Farias;16;23:08.770;30;00:45.089;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;28;Renato Tavares;24;23:19.529;30;00:45.201;False;1;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;29;Douglas Brito;1;23:05.348;30;00:45.036;False;25;True
23;2024-12-01;Kartódromo do Velociraptor;horário;920.0;30;Wesley Dias;15;23:09.633;30;00:44.756;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;1;João Silva;20;19:30.472;27;00:41.894;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;2;Pedro Santos;22;19:37.804;27;00:42.648;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;3;Lucas Oliveira;3;19:26.157;27;00:41.309;False;17;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;4;Mateus Souza;18;19:38.178;27;00:41.716;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;5;Gabriel Pereira;11;19:24.389;27;00:41.769;False;2;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;6;Rafael Costa;;;;;False;0;False
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;7;Thiago Almeida;8;19:27.459;27;00:41.672;False;6;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;8;Bruno Nascimento;6;19:26.190;27;00:42.109;False;10;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;9;Felipe Carvalho;;;;;False;0;False
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;10;André Araújo;15;19:29.034;27;00:41.565;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;11;Ricardo Ribeiro;2;19:25.047;27;00:41.688;True;20;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;12;Marcelo Ferreira;13;19:28.768;27;00:41.438;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;13;Diego Rodrigues;19;19:33.021;27;00:42.017;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;14;Leonardo Gomes;21;19:37.285;27;00:41.676;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;15;Caio Martins;;;;;False;0;False
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;16;Vinícius Barbosa;;;;;False;0;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;17;Henrique Rocha;;;;;False;0;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;18;Gustavo Moraes;;;;;False;0;False
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;19;Eduardo Pinto;23;19:40.773;27;00:42.449;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;20;Nicolas Cardoso;16;19:34.906;27;00:42.093;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;21;Daniel Lima;;;;;False;0;False
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;22;Fernando Fernandes;10;19:25.369;27;00:42.054;False;3;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;23;Rodrigo Mendes;4;19:21.946;27;00:41.699;False;14;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;24;Paulo Campos;12;19:24.633;27;00:41.479;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;25;Alexandre Correia;7;19:34.364;27;00:41.810;False;8;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;26;Sérgio Machado;9;19:33.432;27;00:42.387;False;4;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;27;Márcio Farias;17;19:35.831;27;00:41.765;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;28;Renato Tavares;14;19:25.374;27;00:41.566;False;1;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;29;Douglas Brito;1;19:19.282;27;00:41.336;False;25;True
24;2024-12-16;Kartódromo Costa Verde;anti-horário;850.0;30;Wesley Dias;5;19:26.357;27;00:42.052;False;12;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;1;João Silva;19;18:35.183;20;00:53.765;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;2;Pedro Santos;9;18:24.449;20;00:52.796;False;4;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;3;Lucas Oliveira;7;18:20.569;20;00:52.597;False;8;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;4;Mateus Souza;21;18:35.639;20;00:54.578;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;5;Gabriel Pereira;17;18:29.990;20;00:54.075;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;6;Rafael Costa;1;18:20.048;20;00:53.292;False;25;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;7;Thiago Almeida;5;18:23.581;20;00:53.220;False;12;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;8;Bruno Nascimento;;;;;False;0;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;9;Felipe Carvalho;3;18:24.745;20;00:53.464;True;17;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;10;André Araújo;10;18:27.307;20;00:53.542;False;3;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;11;Ricardo Ribeiro;18;18:34.328;20;00:54.256;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;12;Marcelo Ferreira;13;18:27.402;20;00:53.129;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;13;Diego Rodrigues;;;;;False;0;False
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;14;Leonardo Gomes;20;18:31.301;20;00:53.444;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;15;Caio Martins;23;18:33.734;20;00:53.759;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;16;Vinícius Barbosa;;;;;False;0;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;17;Henrique Rocha;16;18:33.078;20;00:54.103;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;18;Gustavo Moraes;;;;;False;0;False
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;19;Eduardo Pinto;;;;;False;0;False
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;20;Nicolas Cardoso;14;18:28.276;20;00:53.298;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;21;Daniel Lima;24;18:38.800;20;00:54.627;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;22;Fernando Fernandes;6;18:23.010;20;00:53.159;False;10;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;23;Rodrigo Mendes;4;18:22.251;20;00:53.967;False;14;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;24;Paulo Campos;;;;;False;0;False
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;25;Alexandre Correia;12;18:30.226;20;00:54.219;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;26;Sérgio Machado;11;18:25.455;20;00:53.737;False;2;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;27;Márcio Farias;8;18:22.685;20;00:53.076;False;6;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;28;Renato Tavares;22;18:36.754;20;00:53.337;False;1;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;29;Douglas Brito;2;18:18.916;20;00:53.813;False;20;True
25;2024-12-31;Kartódromo das Falésias;horário;1100.0;30;Wesley Dias;15;18:28.602;20;00:53.022;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;1;João Silva;28;21:33.277;26;00:48.319;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;2;Pedro Santos;;;;;False;0;False
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;3;Lucas Oliveira;2;21:13.650;26;00:47.717;False;20;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;4;Mateus Souza;25;21:33.808;26;00:48.505;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;5;Gabriel Pereira;12;21:27.821;26;00:48.141;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;6;Rafael Costa;1;21:08.861;26;00:47.062;False;25;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;7;Thiago Almeida;8;21:20.444;26;00:48.172;False;6;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;8;Bruno Nascimento;4;21:16.956;26;00:47.035;False;14;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;9;Felipe Carvalho;7;21:20.879;26;00:48.219;False;8;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;10;André Araújo;22;21:30.490;26;00:47.830;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;11;Ricardo Ribeiro;13;21:26.734;26;00:47.426;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;12;Marcelo Ferreira;14;21:25.169;26;00:48.408;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;13;Diego Rodrigues;20;21:20.413;26;00:47.104;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;14;Leonardo Gomes;24;21:35.796;26;00:47.801;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;15;Caio Martins;26;21:34.961;26;00:48.151;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;16;Vinícius Barbosa;21;21:30.839;26;00:48.261;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;17;Henrique Rocha;23;21:30.518;26;00:47.761;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;18;Gustavo Moraes;5;21:16.620;26;00:47.997;False;12;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;19;Eduardo Pinto;18;21:23.893;26;00:47.636;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;20;Nicolas Cardoso;15;21:21.436;26;00:47.314;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;21;Daniel Lima;19;21:30.615;26;00:48.150;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;22;Fernando Fernandes;10;21:17.744;26;00:48.155;False;3;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;23;Rodrigo Mendes;3;21:16.921;26;00:47.580;True;17;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;24;Paulo Campos;27;21:36.345;26;00:48.411;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;25;Alexandre Correia;9;21:22.592;26;00:47.457;False;4;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;26;Sérgio Machado;;;;;False;0;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;27;Márcio Farias;11;21:21.968;26;00:48.302;False;2;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;28;Renato Tavares;17;21:31.069;26;00:48.555;False;1;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;29;Douglas Brito;6;21:21.602;26;00:48.009;False;10;True
26;2025-01-15;Kartódromo Serra Azul;anti-horário;980.0;30;Wesley Dias;16;21:26.623;26;00:48.280;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;1;João Silva;26;20:22.156;27;00:43.549;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;2;Pedro Santos;19;20:18.084;27;00:44.184;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;3;Lucas Oliveira;6;20:03.350;27;00:43.436;False;10;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;4;Mateus Souza;30;20:18.688;27;00:43.664;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;5;Gabriel Pereira;9;20:07.601;27;00:42.911;False;4;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;6;Rafael Costa;1;19:59.793;27;00:43.268;False;25;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;7;Thiago Almeida;3;20:01.282;27;00:43.376;True;17;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;8;Bruno Nascimento;5;20:03.190;27;00:42.564;False;12;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;9;Felipe Carvalho;15;20:13.954;27;00:43.069;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;10;André Araújo;20;20:16.002;27;00:44.011;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;11;Ricardo Ribeiro;13;20:09.164;27;00:43.381;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;12;Marcelo Ferreira;12;20:13.401;27;00:43.860;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;13;Diego Rodrigues;21;20:17.330;27;00:43.157;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;14;Leonardo Gomes;28;20:16.021;27;00:43.873;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;15;Caio Martins;25;20:22.562;27;00:43.335;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;16;Vinícius Barbosa;24;20:17.611;27;00:43.425;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;17;Henrique Rocha;17;20:15.140;27;00:43.900;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;18;Gustavo Moraes;2;20:00.862;27;00:43.295;False;20;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;19;Eduardo Pinto;23;20:18.280;27;00:44.029;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;20;Nicolas Cardoso;16;20:11.763;27;00:43.578;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;21;Daniel Lima;27;20:28.185;27;00:44.541;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;22;Fernando Fernandes;8;20:06.311;27;00:42.814;False;6;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;23;Rodrigo Mendes;7;20:04.512;27;00:42.757;False;8;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;24;Paulo Campos;22;20:17.404;27;00:44.017;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;25;Alexandre Correia;14;20:07.660;27;00:43.186;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;26;Sérgio Machado;18;20:08.216;27;00:42.887;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;27;Márcio Farias;10;20:14.214;27;00:43.754;False;3;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;28;Renato Tavares;29;20:24.115;27;00:44.388;False;1;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;29;Douglas Brito;4;20:04.776;27;00:42.882;False;14;True
27;2025-01-30;Kartódromo Rio Claro;horário;890.0;30;Wesley Dias;11;20:07.623;27;00:42.836;False;2;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;1;João Silva;21;18:00.609;21;00:49.454;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;2;Pedro Santos;19;17:59.172;21;00:49.604;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;3;Lucas Oliveira;4;17:50.589;21;00:49.088;False;14;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;4;Mateus Souza;20;17:55.382;21;00:50.100;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;5;Gabriel Pereira;18;18:05.437;21;00:50.204;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;6;Rafael Costa;1;17:43.239;21;00:48.778;False;25;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;7;Thiago Almeida;8;17:54.226;21;00:49.693;False;6;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;8;Bruno Nascimento;3;17:54.560;21;00:49.230;False;17;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;9;Felipe Carvalho;10;17:53.992;21;00:49.108;False;3;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;10;André Araújo;26;18:12.552;21;00:50.138;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;11;Ricardo Ribeiro;9;17:54.588;21;00:49.449;False;4;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;12;Marcelo Ferreira;7;17:53.075;21;00:49.472;False;8;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;13;Diego Rodrigues;15;17:56.889;21;00:49.233;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;14;Leonardo Gomes;28;18:08.346;21;00:49.671;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;15;Caio Martins;;;;;False;0;False
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;16;Vinícius Barbosa;23;18:07.308;21;00:50.268;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;17;Henrique Rocha;24;18:05.915;21;00:49.820;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;18;Gustavo Moraes;5;17:55.630;21;00:49.630;False;12;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;19;Eduardo Pinto;29;18:12.076;21;00:50.407;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;20;Nicolas Cardoso;13;18:00.275;21;00:50.070;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;21;Daniel Lima;25;18:06.272;21;00:50.463;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;22;Fernando Fernandes;11;18:01.152;21;00:49.335;False;2;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;23;Rodrigo Mendes;6;17:53.201;21;00:49.345;False;10;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;24;Paulo Campos;12;17:58.251;21;00:49.066;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;25;Alexandre Correia;14;17:57.509;21;00:50.191;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;26;Sérgio Machado;17;17:57.096;21;00:49.928;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;27;Márcio Farias;22;18:04.132;21;00:50.375;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;28;Renato Tavares;27;18:07.108;21;00:49.553;False;1;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;29;Douglas Brito;2;17:54.789;21;00:50.114;True;20;True
28;2025-02-14;Kartódromo Vale do Sol;anti-horário;1020.0;30;Wesley Dias;16;17:58.368;21;00:49.341;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;1;João Silva;17;26:11.149;30;00:51.271;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;2;Pedro Santos;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;3;Lucas Oliveira;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;4;Mateus Souza;20;26:21.039;30;00:51.546;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;5;Gabriel Pereira;18;26:15.154;30;00:50.445;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;6;Rafael Costa;1;25:59.153;30;00:50.475;False;25;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;7;Thiago Almeida;5;26:03.365;30;00:50.203;False;12;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;8;Bruno Nascimento;2;25:58.040;30;00:49.695;True;20;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;9;Felipe Carvalho;;;;;False;0;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;10;André Araújo;11;26:11.292;30;00:50.724;False;2;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;11;Ricardo Ribeiro;8;26:03.435;30;00:49.898;False;6;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;12;Marcelo Ferreira;6;26:04.948;30;00:50.136;False;10;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;13;Diego Rodrigues;14;26:09.540;30;00:50.602;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;14;Leonardo Gomes;12;26:13.798;30;00:50.790;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;15;Caio Martins;23;26:23.165;30;00:50.972;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;16;Vinícius Barbosa;16;26:12.492;30;00:50.842;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;17;Henrique Rocha;9;26:07.977;30;00:50.231;False;4;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;18;Gustavo Moraes;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;19;Eduardo Pinto;15;26:16.011;30;00:50.400;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;20;Nicolas Cardoso;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;21;Daniel Lima;22;26:22.553;30;00:50.703;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;22;Fernando Fernandes;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;23;Rodrigo Mendes;4;26:08.916;30;00:50.764;False;14;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;24;Paulo Campos;;;;;False;0;False
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;25;Alexandre Correia;19;26:13.718;30;00:50.398;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;26;Sérgio Machado;13;26:09.134;30;00:50.094;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;27;Márcio Farias;7;26:07.932;30;00:50.723;False;8;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;28;Renato Tavares;21;26:21.911;30;00:50.598;False;1;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;29;Douglas Brito;3;26:05.206;30;00:50.880;False;17;True
29;2025-03-01;Kartódromo Internacional de Interlagos;horário;1050.0;30;Wesley Dias;10;26:14.155;30;00:50.816;False;3;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;1;João Silva;13;19:21.267;25;00:45.352;False;1;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;2;Pedro Santos;;;;;False;0;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;3;Lucas Oliveira;4;19:06.642;25;00:44.882;False;14;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;4;Mateus Souza;19;19:29.953;25;00:45.681;False;1;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;5;Gabriel Pereira;14;19:21.627;25;00:45.419;False;1;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;6;Rafael Costa;;;;;False;0;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;7;Thiago Almeida;2;19:12.460;25;00:44.652;True;20;True
30;2025-03-16;Kartódromo do Velociraptor;anti-horário;920.0;8;Bruno Nascimento;6;19:13.329;25;00:44.216;False;10;True
